Target ID,Title,Live Site Status,QA Result,QA Issue - Content,QA Issue - Appearence,QA Issue - Functionality,Open Access,Primary URL,Other URLs
31151,Engineering and Technology History Wiki (ETHW): A Brief History of Early British Computers,LIVE,No QA issues found (OK to publish),False,False,False,False,http://ethw.org/A_Brief_History_of_Early_British_Computers,[]
31150,AlanTuring.net - The Turing Archive for the History of Computing,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.alanturing.net/,[]
31149,National Physical Laboratory (NPL),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.npl.co.uk/,[]
31144,Hannah Fry,LIVE,QA issues found,False,False,False,True,http://www.hannahfry.co.uk/,[]
31143,Insight UK,LIVE,QA issues found,True,False,False,False,http://www.uk.insight.com/,[]
31142,Develop,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.develop-online.net/,[]
31141,Spectrum Computer Supplies,LIVE,QA issues found,True,False,False,False,http://www.spectrumltd.co.uk/,[]
31140,Spectrum IT Support,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.spectrumitsupport.co.uk/,[]
31139,RWAP Software,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.rwapsoftware.co.uk/,[]
31136,Retro Gaming Collector,LIVE,QA issues found,True,False,False,True,http://www.retrogamingcollector.com/,['http://retrogamingcollector.blogspot.com/']
31135,Retro Computers,LIVE,No QA issues found (OK to publish),False,False,False,False,http://retro-computers.co.uk/,[]
31091,SproutIT,LIVE,No QA issues found (OK to publish),False,False,False,False,https://www.sproutit.co.uk/,[]
30988,"Jim Austin Computer Collection, The",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.computermuseum.org.uk/,[]
30986,Computing Futures Museum,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.fcet.staffs.ac.uk/jdw1/sucfm/index.html,[]
30985,Time-Line Computer Archive,LIVE,QA issues found,True,False,False,True,http://t-lcarchive.org/,[]
30984,Centre for Computing History,LIVE,QA issues found,True,False,False,True,http://www.computinghistory.org.uk/,[]
30983,IBM Hursley Museum,LIVE,QA issues found,True,False,False,True,http://hursley.slx-online.biz/,[]
30981,Museum of Science and Industry: Calculating and Computing,DEAD,No QA issues found (OK to publish),False,False,False,False,http://www.mosi.org.uk/explore-mosi/explore-mosi-themes/science-technology/calculating-and-computing.aspx,[]
30980,Science Museum: Computing,LIVE,QA issues found,True,False,False,False,http://www.sciencemuseum.org.uk/visitmuseum_old/galleries/computing.aspx,['http://www.sciencemuseum.org.uk/visitmuseum/Plan_your_visit/exhibitions/computing']
30979,Our Computer Heritage Project,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.ourcomputerheritage.org/,[]
30977,Computerworld UK,LIVE,No QA issues found (OK to publish),True,False,False,False,http://www.computerworlduk.com/,[]
30961,Web Archives for Historians,LIVE,No QA issues found (OK to publish),True,False,False,False,http://webarchivehistorians.org/,[]
30958,UK Government Web Archive,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.nationalarchives.gov.uk/webarchive/,[]
30882,BBC: CBBC: Stay Safe,LIVE,QA issues found,True,False,False,False,http://www.bbc.co.uk/cbbc/topics/stay-safe,[]
30881,BBC: WebWise,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.bbc.co.uk/webwise/,[]
30880,BBC News: Click,LIVE,QA issues found,True,False,False,False,http://www.bbc.co.uk/programmes/b006m9ry,[]
30879,BBC News: Technology,LIVE,QA issues found,True,False,False,False,http://www.bbc.co.uk/news/technology,[]
30877,Global Grid for Learning: All Your Digital Content Needs in One Place ,LIVE,QA issues found,True,False,False,False,http://www.ggflondemand.com/faces/home/home.jsf,[]
30875,Discovery Education UK: Coding,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.discoveryeducation.co.uk/what-we-offer/discovery-education-coding#newlook,[]
30873,Education Quizzes: Learning KS2 ICT,LIVE,No QA issues found (OK to publish),False,False,False,True,http://m.educationquizzes.com/ks2/ict/,[]
30872,EducationCity: Computing Activities,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.educationcity.com/uk/primary-schools/computing,[]
30871,BBC: Bitesize: Computing,LIVE,QA issues found,True,False,False,False,http://www.bbc.co.uk/education/subjects/zft3d2p,[]
30870,BBC: Schools: Computing,LIVE,QA issues found,True,False,False,False,http://www.bbc.co.uk/schools/0/computing/,[]
34951,Mixital,LIVE,QA issues found,True,False,False,False,https://www.mixital.co.uk/,[]
30868,BBC: Make It Digital,LIVE,QA issues found,True,False,False,False,http://www.bbc.co.uk/makeitdigital,[]
4463,Let Britain Decide,LIVE,No QA issues found (OK to publish),False,False,False,False,http://letbritaindecide.com/,[]
30860,BBC: Radio 4: Computing Britain,LIVE,Recrawl Requested,True,False,False,False,http://www.bbc.co.uk/programmes/b06bq6j1,['http://www.bbc.co.uk/programmes/']
30859,Helen Hockx's Blog - Things I Cannot Say in 140 Characters,LIVE,QA issues found,False,False,False,False,https://hhockx.wordpress.com/,[]
30821,World Wide Web Consortium (W3C),LIVE,QA issues found,True,False,False,False,http://www.w3.org/,[]
30820,Tim Berners-Lee (@timberners_lee) on Twitter,LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/timberners_lee,[]
30817,GOV.UK: Government Digital Service,LIVE,No QA issues found (OK to publish),False,False,False,False,https://www.gov.uk/government/organisations/government-digital-service,[]
30816,Eurographics,LIVE,QA issues found,True,False,False,False,https://www.eg.org/,[]
30815,Association for Computing Machinery Europe Council,LIVE,QA issues found,False,False,False,False,http://europe.acm.org/,[]
30814,"Computer Laboratory, University of Cambridge",LIVE,QA issues found,True,False,False,False,https://www.cl.cam.ac.uk/,[]
30813,Naace - National Association of Advisors for Computers in Education,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.naace.co.uk/,[]
31470,Alphr,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.alphr.com/,[]
30812,BCS Acedemy of Computing,LIVE,QA issues found,False,False,False,False,http://academy.bcs.org/,[]
30811,Society of Information Technology Managers (Soctim),LIVE,QA issues found,False,False,False,False,https://www.socitm.net/,[]
34898,"ESTNet Awards, The",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.estnetawards.co.uk/,[]
28921,Cynghrair Meddalwedd Cymru - Software Alliance Wales ,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.softwarealliancewales.com/,[]
28446,E-Ark Project,LIVE,QA issues found,True,False,False,False,http://www.eark-project.com/,[]
27952,Joint Information Systems Committee (JISC),LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.jisc.ac.uk,[]
16159,"Internet Watch Foundation (IWF), The",LIVE,No QA issues found (OK to publish),False,False,False,True,https://www.iwf.org.uk/,[]
2915,Church of England,,QA issues found,False,False,False,True,http://www.churchofengland.org/,['http://www.cofe.anglican.org/']
13964,Calico UK Internet Services,LIVE,No QA issues found (OK to publish),False,False,False,False,http://calico.scot/,[]
13916,Cuttlefish Multimedia,LIVE,No QA issues found (OK to publish),False,False,False,True,http://cuttlefish.com/,[]
10886,Internet Matters,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.internetmatters.org/,[]
34729,Vodafone Digital Parenting,LIVE,QA issues found,True,False,False,False,http://vodafonedigitalparenting.co.uk/,[]
26168,Association of Business Schools: A Manifesto for Growth,,No QA issues found (OK to publish),False,False,False,False,http://www.associationofbusinessschools.org/sites/default/files/abs_manifesto_for_growth_2014_0.pdf,[]
9884,Arkivum,LIVE,Recrawl Requested,False,False,False,False,http://www.arkivum.com/,[]
9869,Silverlight Developer,LIVE,No QA issues found (OK to publish),False,False,False,True,http://blog.mark-stevens.co.uk/,[]
9818,CERT-UK - The UK National Computer Emergency Response Team,LIVE,No QA issues found (OK to publish),False,False,False,False,https://www.cert.gov.uk/,[]
34060,Angling Trust,LIVE,QA issues found,True,False,False,False,http://www.anglingtrust.net/,[]
34653,Nigel Don SNP MSP for Angus North and Mearns,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.nigeldon.com/,[]
8851,Computing At School,LIVE,QA issues found,True,False,True,True,http://www.computingatschool.org.uk/,[]
7278,Museum of Computing,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.museumofcomputing.org.uk/,[]
7235,"National Museum of Computing, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.tnmoc.org/,[]
6491,GamesIndustry,LIVE,QA issues found,True,False,False,True,http://www.gamesindustry.biz/,[]
6483,Eurogamer,LIVE,QA issues found,True,False,False,True,http://www.eurogamer.net/,[]
5587,Charles Beagrie,LIVE,QA issues found,True,False,False,True,http://www.beagrie.com/,[]
5232,Codes and Ciphers in the Second World War,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.codesandciphers.org.uk/,[]
3247,Society for Computers and Law ,LIVE,QA issues found,False,False,False,True,http://www.scl.org/,['http://zeus.zehuti.com/zeus/style']
2220,GameCity,LIVE,QA issues found,True,False,False,True,http://gamecity.org/,[]
2179,Blitz Games Studios,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.blitzgamesstudios.com/,[]
2174,"Oliver Twins, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.olivertwins.com/,[]
2059,Blitz Games,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.blitzgames.com/,[]
2010,Cubicgarden.com - The thoughts and ideas of a dyslexic designer/developer,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.cubicgarden.com/,[]
33966,"Wolfson College, University of Cambridge",LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.wolfson.cam.ac.uk/,['https://www.flickr.com/photos/wolfsoncollege/albums']
31154,David Hey's Collection,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.davidheyscollection.com/,[]
12653,Paul Martin MSP – MSP for Glasgow Provan,LIVE,QA issues found,True,False,False,False,http://www.paulmartinmsp.org.uk/,[]
12677,Nanette Milne,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.nanettemilne.co.uk/,[]
12680,Mary Scanlon MSP,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.maryscanlonmsp.com/,[]
19710,Beyond The Joke,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.beyondthejoke.co.uk/,[]
30900,Fred MacAulay,LIVE,No QA issues found (OK to publish),False,False,False,False,http://fredmacaulay.com/,[]
28226,"Invisible Dot, The",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.theinvisibledot.com/,[]
27991,Radio Times: Stewart Lee's history of TV stand-up,LIVE,Recrawl Requested,False,False,False,False,http://www.radiotimes.com/news/2013-02-05/stewart-lees-history-of-tv-stand-up,[]
28051,Hull Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.hullcomedy.co.uk/,[]
33297,Comedy Blogedy,LIVE,No QA issues found (OK to publish),False,False,False,False,http://comedyblogedy.com/,[]
32233,Bill Bailey,LIVE,QA issues found,True,False,False,False,http://billbailey.co.uk/,[]
29140,Alexei Sayle ,LIVE,QA issues found,True,False,False,False,http://www.alexeisayle.me/,[]
28082,Banana Cabaret Comedy Club,LIVE,No QA issues found (OK to publish),False,False,False,False,http://bananacabaret.co.uk/,[]
18336,"Alternative Comedy Memorial Society, The ",LIVE,QA issues found,True,False,False,False,http://noblefailure.org/,['https://www.flickr.com/photos/diamondgeyser/tags/acms/']
29859,Leamington Spa Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.leamingtoncomedy.com/,[]
29956,Get Stuffed Comedy,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.get-stuffed.biz/,[]
30138,Leicester Comedy Scene,LIVE,QA issues found,True,False,False,False,http://www.leicestercomedyscene.com,['http://leicestercomedyscene.blogspot.co.uk/']
28013,Birmingham Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.bhamcomfest.co.uk/,[]
27808,Huffington Post: Standup Comedy posts,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.huffingtonpost.co.uk/news/standup-comedy/,[]
34390,Ken Macintosh MSP – Working for Eastwood,LIVE,QA issues found,False,False,False,False,http://www.kenmacintosh.co.uk/,[]
30096,"99 Club, The",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.99clubcomedy.com,[]
13723,John Wilson MSP | MSP for Central Scotland,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.johnwilsonmsp.com/,[]
21883,CANAL: ALT CAB or Where Did It Go Wrong?,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.canalprojects.info/exhibition.php?Id=57,[]
17913,We Will Drive Them To The Airport!,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.wewilldrivethemtotheairport.co.uk/,[]
30274,Dulcet Sounds: Laughing Cows Comedy,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.dulcetsounds.co.uk/live/laughingcowscomedy,[]
28228,"Guardian, The: Standup comics hit the boom time",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.theguardian.com/stage/2010/nov/10/standup-comics-boom-time,[]
18315,British Stand-Up Comedy Archive (@unikentstandup) on Twitter,LIVE,No QA issues found (OK to publish),False,False,False,False,https://twitter.com/unikentstandup,[]
28077,Darlington Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.darlingtoncomedyfestival.co.uk/,[]
2385,Richard Herring,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.richardherring.com/,[]
30803,Abnormally Funny People,LIVE,QA issues found,False,False,False,False,http://www.abnormallyfunnypeople.com,[]
2186,Funny Women,LIVE,QA issues found,True,False,False,True,http://www.funnywomen.com/,['http://funnywomen.n9design.com/']
29475,Red Card Comedy Club,LIVE,QA issues found,True,False,False,False,http://www.redcardcomedyclub.com/,[]
29923,Crouch End Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://crouchendcomedyfestival.com/,[]
29857,Milton Keynes Comedy Festival,LIVE,No QA issues found (OK to publish),True,False,False,False,http://www.mkcomedyfest.co.uk/,[]
28084,"Stand Comedy Club, The ",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.thestand.co.uk/,[]
30172,Brixton Comedy Club,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.brixtoncomedy.co.uk/,[]
30174,Think Before You Laugh (Ivor Dembina),LIVE,No QA issues found (OK to publish),False,False,False,True,http://thinkbeforeyoulaugh.com/,[]
28009,Bath Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.bathcomedy.com/,[]
30974,Jason Manford,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.jasonmanford.com/,[]
28007,What The Frock! Comedy Events,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.whatthefrockcomedy.co.uk/,[]
30300,Old Jewish Jokes,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.oldjewishjokes.co.uk/,[]
31387,WOW247: Comedy,LIVE,QA issues found,True,False,False,False,http://www.wow247.co.uk/culture/comedy/,['http://www.wow247.co.uk/']
28074,Laughing Horse Comedy Club,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.laughinghorsecomedy.co.uk/,[]
18612,Chortle: Mark Thomas,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.chortle.co.uk/comics/m/25/mark_thomas,[]
31379,Benny Hill,LIVE,QA issues found,True,False,False,False,http://www.bennyhill.org/,[]
18020,Time Out London: Time Out remembers Linda Smith,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.timeout.com/london/comedy/time-out-remembers-linda-smith,[]
27832,"Stage, The: Nostalgia is funny",LIVE,Recrawl Requested,False,False,False,False,https://www.thestage.co.uk/opinion/2014/nostalgia-funny/,[]
30899,Jack Whitehall,LIVE,QA issues found,True,False,False,False,http://www.jackwhitehall.com/,[]
31505,Twitter Comedy,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.twittercomedy.tiernandouieb.co.uk/,[]
20041,Research Information: 'Creating an archive just for a giggle' (British Stand-Up Comedy Archive),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.researchinformation.info/news/news_story.php?news_id=1839,[]
27810,"York Press, The: Comedy",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.yorkpress.co.uk/leisure/comedy/,[]
30144,Top Secret Comedy Club,LIVE,QA issues found,True,False,False,False,http://www.thetopsecretcomedyclub.co.uk,[]
18328,"Skinny, The: Comedy",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.theskinny.co.uk/comedy,[]
30970,Tim Vine,LIVE,QA issues found,True,False,False,False,http://www.timvine.com/,[]
27029,Bright Club - The Thinking Person's Variety Night,LIVE,No QA issues found (OK to publish),False,False,False,False,https://brightclub.wordpress.com/,[]
29860,Derby Comedy Festival,LIVE,QA issues found,True,False,False,False,http://www.derbycomedyfestival.co.uk/,[]
29932,Cardiff Comedy Festival,LIVE,QA issues found,True,False,False,False,http://www.cardiffcomedyfestival.com/,[]
28083,"Balham Comedy Festival, The",LIVE,Recrawl Requested,False,False,False,False,http://balhamcomedyfestival.com/,[]
30897,Frankie Boyle,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.frankieboyle.com/,[]
28076,Downstairs at the Kings Head,LIVE,QA issues found,True,False,False,False,http://www.downstairsatthekingshead.com/,[]
18611,Chortle: Linda Smith,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.chortle.co.uk/comics/l/93/linda_smith,[]
29599,Phoenix Fringe - Comedy Festival,LIVE,No QA issues found (OK to publish),True,False,False,False,http://www.phoenixfringe.co.uk/,[]
29858,Croydon Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.croydoncomedyfestival.co.uk/,[]
28348,Pleasance Theatre Trust,LIVE,No QA issues found (OK to publish),True,False,False,False,https://www.pleasance.co.uk/,[]
30969,Ricky Gervais,LIVE,QA issues found,False,False,True,False,http://www.rickygervais.com/,[]
31373,Jasper Carrott,LIVE,QA issues found,False,False,False,False,http://www.jaspercarrott.com/,[]
27050,"British Comedy Academy, The",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.britishcomedyacademy.com/,[]
27060,Londonist: Comedy ,LIVE,QA issues found,True,False,False,True,http://londonist.com/category/theatre-and-arts/comedy,[]
29851,Greenwich Comedy Festival,LIVE,QA issues found,False,False,False,False,http://greenwichcomedyfestival.co.uk/,[]
29621,"Folkestone Comedy Club, The ",LIVE,QA issues found,True,False,False,False,http://www.folkestonecomedy.co.uk/,[]
28603,Off The Kerb Productions,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.offthekerb.co.uk/,[]
29598,Edinburgh Theatres: Comedy,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.edinburghtheatreguide.com/comedy.htm,[]
29984,"Great Yorkshire Fringe, The",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.greatyorkshirefringe.com/,[]
34128,Dylan Moran,LIVE,QA issues found,False,False,False,False,http://www.dylanmoran.com/,[]
27828,"Guardian, The: Oliver Double on Linda Smith",LIVE,Recrawl Requested,False,False,False,False,http://www.theguardian.com/stage/2015/jun/09/linda-smith-comedy-hero,[]
30306,Comedy International Conference ,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.comedyinternational.org/,[]
29853,Cambridge Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.cambridgecomedyfestival.com/,[]
27809,Huffington Post: Stand-Up Comedy posts,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.huffingtonpost.co.uk/news/stand-up-comedy/,[]
33549,Lost Treasures of the Black Heart,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.losttreasurespodcast.com/,[]
30104,Outside The Box Comedy Club,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.outsidetheboxcomedy.co.uk,[]
12658,Graeme Pearson MSP,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.graemepearsonmsp.com/,[]
34295,Fiona McLeod MSP,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.fionamcleodmsp.org,[]
12656,Duncan McNeil MSP,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.duncanmcneil.com/,[]
23813,Josie Long,LIVE,QA issues found,True,False,False,True,http://www.josielong.com/,[]
27031,Last Laugh Comedy Clubs,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.lastlaughcomedy.com/,[]
27063,Giggle Beats - Comedy in the North,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.gigglebeats.co.uk/,[]
27382,"Guardian, The: Culture: Comedy",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.theguardian.com/culture/comedy,[]
29854,Jesterval North East Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.jesterval.co.uk/new/,[]
27992,Comedy CV,LIVE,No QA issues found (OK to publish),False,False,False,False,http://comedycv.co.uk/,[]
20426,Jeremy Hardy - The official website,LIVE,No QA issues found (OK to publish),True,False,False,False,http://jeremyhardy.co.uk/,[]
18613,Alternative Cabaret 1979-1982,LIVE,No QA issues found (OK to publish),True,False,False,False,http://alternativecabaret.com/,[]
23811,New Statesman: Mark Thomas articles,LIVE,QA issues found,False,False,False,False,http://www.newstatesman.com/writers/313893,[]
28046,Greater Manchester Fringe Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.greatermanchesterfringe.co.uk/,[]
29934,"Bearcat Comedy Club, Twickenham",LIVE,QA issues found,True,False,False,False,http://www.bearcatcomedy.co.uk/,[]
29954,Udderbelly Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.udderbelly.co.uk/,[]
28052,"Liverpool Theatres: Comedy and Stand Up in Liverpool, Merseyside, & Surrounding Area",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.liverpooltheatres.com/comedy.htm,[]
27385,"Independent, The: Comedy",LIVE,QA issues found,True,False,False,False,http://www.independent.co.uk/arts-entertainment/comedy/,[]
27993,Comedy Support Act,LIVE,Recrawl Requested,True,False,False,True,http://www.comedysupportact.org.uk/,[]
27830,Museum of Comedy,LIVE,QA issues found,True,False,False,False,http://www.museumofcomedy.com/,['http://museumofcomedy.ticketsolve.com/']
29955,"Camden Fringe, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://camdenfringe.com/,[]
28080,XS Malarkey Comedy Club,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.xsmalarkey.com/,[]
28075,Brighton Fringe Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.brightonfringefest.co.uk/,[]
29856,ARGComFest,LIVE,No QA issues found (OK to publish),False,False,False,False,http://argcomfest.com/,[]
31261,Jenny Eclair,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.jennyeclair.com/,[]
20428,David Stewart MSP | Highlands & Islands MSPs (Lab),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.himsps.org.uk/davidstewart/,[]
34135,Angela Constance MSP,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.angelaconstancemsp.org/,[]
20370,Target Ovarian Cancer: Loving Linda comedy gala,LIVE,QA issues found,True,False,False,True,http://www.targetovariancancer.org.uk/fundraising/loving-linda-comedy-gala,[]
18630,Socialist Worker: Linda Smith 1957-2006,LIVE,No QA issues found (OK to publish),False,False,False,True,http://socialistworker.co.uk/art/8240/Linda+Smith+1957%E2%80%932006,[]
32122,MTP2001.co.uk,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.mtp2001.co.uk/,[]
27831,"Stage, The: We must take a serious approach to comedy archives ",LIVE,Recrawl Requested,False,False,False,False,https://www.thestage.co.uk/opinion/2013/we-must-take-a-serious-approach-to-comedy-archives,[]
12670,Alex Johnstone MSP,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.alexjohnstone.msp.org.uk/alex.html,[]
31452,Fringepig,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.fringepig.co.uk/,[]
30299,New Jewish Jokes,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.newjewishjokes.co.uk/,[]
29241,UK Black Comedians,LIVE,QA issues found,True,False,False,False,http://www.ukblackcomedians.com/,[]
28227,Manchester Evening News: What's on (Comedy),LIVE,QA issues found,True,False,False,False,http://www.manchestereveningnews.co.uk/whats-on/comedy/,[]
17945,"Guardian, The: The green room: Mark Thomas, comedian",LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.theguardian.com/environment/2009/feb/12/green-room-mark-thomas,[]
31504,Tiernan Douieb,LIVE,QA issues found,True,False,False,True,http://www.tiernandouieb.co.uk/,[]
30976,Josh Widdicombe,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.joshwiddicombe.com/,[]
30097,Angel Comedy,LIVE,QA issues found,False,False,False,False,http://www.angelcomedy.co.uk/,[]
30896,Chambers Management,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.chambersmgt.com/,[]
28048,Manchester Comedy Guide,LIVE,QA issues found,True,False,False,False,http://www.manchestercomedyguide.com/,[]
30099,Knock2bag Comedy Night,LIVE,No QA issues found (OK to publish),False,False,False,False,http://knock2bag.co.uk,[]
28049,Nottingham Comedy Festival,LIVE,QA issues found,True,False,False,False,http://www.nottscomedyfestival.co.uk/,[]
23812,Stewart Lee - Officially the 41st Best Stand-Up Ever,LIVE,QA issues found,False,False,False,False,http://www.stewartlee.co.uk/,[]
29886,We Are Funny Project,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.wearefunnyproject.com/,[]
27065,Comedy Club 4 Kids,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.comedyclub4kids.co.uk/,[]
30898,Sarah Millican,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.sarahmillican.co.uk/,['http://www.sarahmillicanstore.com/']
27027,Chortle: Richard Herring,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.chortle.co.uk/comics/r/579/richard_herring,[]
30106,Balham Free Fringe,LIVE,No QA issues found (OK to publish),False,False,False,False,http://balhamfreefringe.com,[]
28812,Komedia,LIVE,No QA issues found (OK to publish),False,False,True,False,http://www.komedia.co.uk/,[]
28229,"Guardian, The: Brian Logan",LIVE,QA issues found,False,False,False,False,http://www.theguardian.com/profile/brianlogan,[]
26930,Billy Connolly ,LIVE,QA issues found,True,False,False,False,http://www.billyconnolly.com/,[]
34208,So You Think You're Funny?,LIVE,No QA issues found (OK to publish),False,False,False,False,http://soyouthinkyourefunny.co.uk/,[]
28346,Gilded Balloon,LIVE,QA issues found,True,False,False,False,http://www.gildedballoon.co.uk/,[]
27374,Comedy South West,VANISHED,No QA issues found (OK to publish),False,False,False,False,http://www.comedysouthwest.org/,[]
28012,Machynlleth Comedy Festival,LIVE,No QA issues found (OK to publish),True,False,False,False,http://machcomedyfest.co.uk/,[]
27989,Hampstead Comedy Club,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.hampsteadcomedy.co.uk/,[]
21879,Londonist : Exhibition Explores The Rise And Fall Of Alternative Comedy,LIVE,Recrawl Requested,False,False,False,True,http://londonist.com/2015/02/photos-capture-glory-days-of-alternative-comedy.php,[]
29855,Cheltenham Comedy Festival,LIVE,QA issues found,False,False,False,False,http://cheltenhamcomedy.com/,[]
18223,"Guardian, The: How I got my genes deleted (Mark Thomas)",LIVE,No QA issues found (OK to publish),True,False,False,False,http://www.theguardian.com/commentisfree/2009/mar/19/dna-database-comment,[]
12649,Hugh Henry MSP for Renfrewshire South,LIVE,QA issues found,False,False,False,False,http://www.hughhenry.blogspot.co.uk/,[]
31372,Alan Carr,LIVE,No QA issues found (OK to publish),False,False,False,False,http://www.alancarr.net/,[]
29852,Brighton Comedy Festival,LIVE,No QA issues found (OK to publish),False,False,False,False,https://www.brightoncomedyfestival.com/,[]
17898,Mark Thomas ,LIVE,No QA issues found (OK to publish),True,False,False,False,http://www.markthomasinfo.co.uk/,[]
